Latitude,Longitude,MedInc,cluster
33.76,-117.97,4.7464,2
33.76,-117.96,4.2813,2
33.76,-117.96,3.7734,2
33.75,-117.96,2.7986,2
33.76,-117.95,4.1295,2
33.76,-117.94,4.2386,2
33.76,-117.94,3.7232,2
33.76,-117.95,4.3512,2
33.75,-117.94,4.015,2
33.75,-117.96,4.6167,2
33.75,-117.96,2.78,2
33.75,-117.95,6.6355,0
33.75,-117.95,5.1416,0
33.76,-117.97,4.0508,2
33.75,-117.97,3.9107,2
33.75,-117.97,3.75,2
33.76,-117.93,4.1577,2
33.75,-117.93,4.2219,2
33.75,-117.93,3.5967,2
33.76,-117.93,3.3710000000000004,2
33.76,-117.93,4.05,2
33.75,-117.92,3.3629,2
33.75,-117.92,4.0313,2
33.77,-117.89,4.4732,2
33.77,-117.9,3.9613,2
33.77,-117.91,3.0902,2
33.76,-117.91,3.8506,2
33.76,-117.92,2.8438,2
33.76,-117.91,2.8594,2
33.75,-117.92,2.6442,2
33.75,-117.92,3.0625,2
33.75,-117.91,3.0635,2
33.74,-117.93,3.9219,2
33.74,-117.93,3.1403,2
33.74,-117.93,3.3017,2
33.74,-117.92,3.1773,2
33.74,-117.92,2.1838,2
33.74,-117.91,3.3846,2
33.74,-117.92,4.3882,2
33.73,-117.93,3.9816,2
33.74,-117.94,4.2222,2
33.73,-117.94,5.2563,0
33.74,-117.95,3.7162,2
33.74,-117.95,5.4485,0
33.74,-117.95,5.9838,0
33.7,-117.98,4.1603,2
33.71,-117.98,4.4766,2
33.71,-117.99,3.6696,2
33.71,-117.98,4.8611,0
33.68,-117.96,6.0905,0
33.68,-117.97,4.6452,2
33.68,-117.96,4.7656,2
33.68,-117.96,2.3674,2
33.68,-117.96,4.25,2
33.68,-117.97,5.7301,0
33.69,-117.95,4.875,0
33.68,-117.95,5.0287,0
33.68,-117.95,5.5312,0
33.68,-117.95,3.6364,2
33.67,-117.95,3.0417,2
33.67,-117.95,8.289,0
33.66,-117.95,6.8226,0
33.66,-117.95,7.3719,0
33.65,-117.98,3.7315,2
33.65,-117.98,4.2159,2
33.65,-117.98,6.5501,0
33.64,-117.98,3.8187,2
33.74,-117.97,4.2566,2
33.74,-117.97,3.599,2
33.73,-117.97,5.7121,0
33.73,-117.97,5.0875,0
33.74,-117.96,4.1484,2
33.73,-117.96,6.6324,0
33.73,-117.97,7.2845,0
33.72,-117.97,5.4286,0
33.72,-117.95,5.9582,0
33.72,-117.96,6.8645,0
33.73,-117.93,6.7919,0
33.72,-117.93,7.6709,0
33.73,-117.92,4.4728,2
33.73,-117.92,3.9929,2
33.72,-117.92,5.5501,0
33.71,-117.96,5.5702,0
33.71,-117.95,3.4133,2
33.71,-117.96,4.5962,2
33.71,-117.95,6.1092,0
33.71,-117.94,5.9449,0
33.71,-117.93,4.1366,2
33.7,-117.94,6.1181,0
33.69,-117.95,6.9261,0
33.7,-117.95,5.343,0
33.69,-117.98,7.0907,0
33.69,-117.97,6.799,0
33.7,-117.98,7.8195,0
33.7,-117.96,5.3428,0
33.7,-117.96,4.725,2
33.69,-117.96,6.091,0
33.69,-117.96,7.7313,0
33.7,-117.98,6.3749,0
33.71,-117.98,5.6825,0
33.71,-117.97,5.3737,0
33.71,-117.97,5.8195,0
33.7,-117.99,4.0345,2
33.7,-117.98,4.4148,2
33.69,-117.99,3.7479,2
33.69,-117.98,5.7117,0
33.67,-117.97,5.6765,0
33.66,-117.97,5.8541,0
33.67,-117.96,7.0173,0
33.66,-117.96,7.5699,0
33.65,-117.96,7.0151,0
33.65,-117.97,5.3674,0
33.63,-117.97,6.1572,0
33.65,-117.96,5.7395,0
33.65,-117.96,7.8453,0
33.65,-117.96,4.0229,2
33.61,-117.98,6.8939,0
33.73,-117.97,6.2984,0
33.73,-117.98,3.4679,2
33.72,-117.98,6.0494,0
33.72,-117.98,5.2655,0
33.67,-117.98,5.8252,0
33.66,-117.98,6.1624,0
33.67,-117.97,6.979,0
33.66,-117.97,2.8061,2
33.68,-117.98,7.3982,0
33.68,-117.98,6.2473,0
33.68,-117.98,6.8039,0
33.68,-117.97,7.3731,0
33.68,-117.97,5.5105,0
33.67,-118.01,5.888,0
33.67,-118.01,5.041,0
33.66,-118.01,4.355,2
33.66,-118.0,4.2289,2
33.65,-118.02,2.8352,2
33.68,-117.99,4.7245,2
33.68,-117.99,3.5848,2
33.67,-117.99,4.2165,2
33.68,-117.99,3.4899,2
33.67,-117.99,4.625,2
33.67,-117.99,4.0385,2
33.67,-117.99,3.5859,2
33.66,-118.0,3.2353,2
33.66,-117.99,4.6591,2
33.66,-117.99,3.0625,2
33.62,-118.02,4.3409,2
33.65,-118.05,10.1154,0
33.68,-118.0,6.4858,0
33.67,-118.0,4.8125,0
33.71,-118.0,4.0121,2
33.71,-117.99,2.7614,2
33.71,-117.99,2.7865,2
33.71,-118.02,5.3886,0
33.7,-118.02,6.3047,0
33.72,-118.02,4.4453,2
33.73,-118.01,6.7418,0
33.73,-118.02,5.1384,0
33.72,-118.03,5.162999999999999,0
33.72,-118.04,4.6649,2
33.73,-117.99,3.8365,2
33.73,-118.0,6.7395,0
33.73,-117.99,3.1912,2
33.72,-117.99,5.5514,0
33.72,-117.99,4.2875,2
33.72,-117.99,3.628,2
33.71,-118.01,4.7515,2
33.7,-118.01,7.247999999999999,0
33.69,-118.01,11.5199,0
33.7,-117.99,4.625,2
33.69,-117.99,5.3259,0
33.69,-117.99,1.6705,2
33.71,-118.02,5.8623,0
33.7,-118.03,7.7854,0
33.71,-118.03,6.0,0
33.67,-118.07,9.5268,0
33.72,-118.04,4.7821,0
33.72,-118.05,4.1862,2
33.72,-118.04,4.0238,2
33.7,-118.09,5.882999999999999,0
33.71,-118.04,6.0102,0
33.75,-118.09,6.6188,0
33.74,-118.1,4.7773,0
33.75,-118.11,5.4011,0
33.74,-118.11,4.8482,0
33.74,-118.09,4.6369,2
33.75,-118.11,5.0926,0
33.74,-118.1,4.537,2
33.74,-118.1,4.6528,2
33.73,-118.11,5.0476,0
33.74,-118.1,4.2287,2
33.72,-118.07,4.9044,0
33.72,-118.07,5.1824,0
33.71,-118.09,8.7397,0
33.72,-118.06,5.7704,0
33.71,-118.05,8.8281,0
33.72,-118.06,9.8177,0
33.73,-118.07,9.8346,0
33.72,-118.06,15.0001,0
33.73,-118.06,10.5424,0
33.72,-118.08,7.1673,0
33.73,-118.05,5.0699,0
33.72,-118.05,5.2589,0
33.72,-118.05,3.8038,2
33.77,-118.09,1.8015,2
33.77,-118.08,2.1944,2
33.77,-118.08,2.2708,2
33.77,-118.08,1.9074,2
33.76,-118.08,1.4617,2
33.76,-118.09,1.808,2
33.77,-118.09,1.7675,2
33.76,-118.08,1.6111,2
33.76,-118.08,1.2813,2
33.76,-118.08,2.0952,2
33.77,-118.09,1.7208,2
33.76,-118.0,2.925,2
33.75,-118.01,4.525,2
33.75,-118.0,2.7589,2
33.74,-118.0,6.394,0
33.76,-118.02,4.25,2
33.75,-118.02,5.7157,0
33.76,-118.03,5.742000000000001,0
33.76,-118.04,7.0879,0
33.75,-118.04,5.2001,0
33.74,-118.04,5.3559,0
33.74,-118.02,6.127999999999999,0
33.73,-118.02,5.5599,0
33.74,-118.01,6.0609,0
33.75,-117.98,3.8158,2
33.75,-117.98,3.3438,2
33.75,-117.99,3.0909,2
33.74,-117.98,4.7404,2
33.74,-117.99,4.506,2
33.74,-117.98,4.4261,2
33.73,-117.99,4.375,2
33.73,-117.98,6.6539,0
33.77,-117.99,3.1902,2
33.76,-117.98,4.0194,2
33.76,-117.99,3.369,2
33.76,-117.99,1.9439,2
33.75,-117.99,3.3125,2
33.76,-117.98,2.1375,2
33.76,-117.98,4.4545,2
33.75,-117.98,5.1345,0
33.77,-118.02,5.1507,0
33.77,-118.02,5.0091,0
33.76,-118.02,3.6289,2
33.77,-118.01,5.422000000000001,0
33.77,-118.01,5.8362,0
33.76,-118.01,3.9855,2
33.76,-118.01,2.2981,2
33.77,-118.0,3.4327,2
33.76,-118.0,3.0263,2
33.77,-118.0,3.5139,2
33.76,-118.0,2.9083,2
33.76,-118.0,3.0625,2
33.77,-118.03,3.0,2
33.77,-118.02,5.2077,0
33.77,-118.03,5.635,0
33.77,-118.03,5.8053,0
33.76,-118.03,5.0866,0
33.76,-118.04,7.1572,0
33.79,-118.03,5.8914,0
33.79,-118.03,4.1548,2
33.79,-118.01,5.4372,0
33.78,-118.02,5.5446,0
33.78,-118.01,5.9357,0
33.78,-118.03,5.1061,0
33.78,-118.01,6.0,0
33.78,-118.03,6.6453,0
33.78,-118.04,5.8426,0
33.78,-118.04,5.7705,0
33.8,-118.08,6.0553,0
33.8,-118.07,7.1221,0
33.79,-118.08,7.6144,0
33.78,-118.09,6.6137,0
33.79,-118.07,5.8283,0
33.79,-118.09,6.6312,0
33.78,-118.08,5.5767,0
33.78,-118.08,6.9324,0
33.78,-118.08,5.0102,0
33.79,-118.02,6.1142,0
33.79,-118.01,5.7837,0
33.8,-118.02,5.875,0
33.8,-118.02,8.4952,0
33.8,-118.01,5.32,0
33.78,-118.05,8.7015,0
33.78,-118.05,6.0,0
33.78,-118.05,6.6264,0
33.78,-118.06,7.3463,0
33.8,-118.04,5.0261,0
33.8,-118.06,4.8,0
33.79,-118.07,6.4288,0
33.8,-118.06,4.1379,2
33.8,-118.06,3.6217,2
33.8,-118.07,3.6442,2
33.79,-118.05,3.2465,2
33.84,-118.04,4.5395,2
33.84,-118.05,6.983,0
33.83,-118.04,4.6681,2
33.82,-118.04,5.843999999999999,0
33.83,-118.04,4.055,2
33.82,-118.05,5.122999999999999,0
33.82,-118.06,4.5833,2
33.81,-118.06,5.4216,0
33.81,-118.07,8.5407,0
33.8,-118.07,3.8792,2
33.81,-118.08,3.3155,2
33.82,-118.03,5.6093,0
33.82,-118.03,3.6815,2
33.82,-118.03,6.0162,0
33.82,-118.02,4.7466,2
33.83,-118.02,3.2933,2
33.83,-118.03,4.225,2
33.83,-118.03,4.625,2
33.83,-118.03,3.175,2
33.83,-118.06,4.53,2
33.83,-118.05,5.7018,0
33.83,-118.06,4.88,0
33.82,-118.05,8.6123,0
33.83,-118.06,3.8512,2
33.82,-118.06,4.6458,2
33.81,-118.04,5.8527,0
33.81,-118.04,5.6846,0
33.81,-118.05,5.2542,0
33.81,-118.03,5.7089,0
33.86,-118.03,4.535,2
33.85,-118.04,5.6094,0
33.85,-118.04,5.777,0
33.85,-118.05,6.1737,0
33.85,-118.04,7.5057,0
33.85,-118.03,3.8426,2
33.83,-118.01,4.9803,0
33.84,-118.01,3.9628,2
33.84,-118.03,4.0156,2
33.83,-118.02,3.1497,2
33.82,-118.02,3.7885,2
33.82,-118.01,4.1591,2
33.81,-118.01,4.4583,2
33.81,-118.02,5.1155,0
33.86,-118.02,5.6677,0
33.85,-118.02,5.3416,0
33.85,-118.03,4.0865,2
33.85,-118.03,3.9156,2
33.85,-118.01,3.8864,2
33.85,-118.01,4.6326,2
33.85,-118.0,4.5083,2
33.86,-118.01,3.4306,2
33.84,-118.01,4.5,2
33.84,-118.01,5.1775,0
33.84,-118.02,4.4821,2
33.84,-118.03,5.4746,0
33.86,-117.99,3.4167,2
33.85,-117.99,4.9777,0
33.85,-118.0,4.0455,2
33.86,-118.0,3.875,2
33.85,-117.99,5.2548,0
33.84,-117.99,5.103,0
33.84,-118.0,4.0039,2
33.84,-118.0,2.8169,2
33.87,-118.01,3.139,2
33.86,-117.99,3.0252,2
33.88,-118.0,4.7083,2
33.88,-118.01,3.369,2
33.88,-117.99,4.2422,2
33.88,-117.99,3.9559,2
33.88,-118.0,2.735,2
33.87,-117.99,3.1205,2
33.87,-118.0,2.95,2
33.87,-117.99,3.0147,2
33.87,-117.99,3.59,2
33.86,-117.99,2.9,2
33.89,-117.98,7.1425,0
33.88,-117.99,6.6704,0
33.89,-117.99,4.5033,2
33.89,-117.99,8.5621,0
33.89,-117.97,5.1315,0
33.89,-117.97,2.8649,2
33.88,-117.97,5.0731,0
33.88,-117.97,6.2427,0
33.89,-117.97,9.0683,0
33.88,-117.97,6.0394,0
33.89,-117.97,10.2252,0
39.17,-120.1,1.7083,5
39.09,-120.06,2.1987,5
39.15,-120.06,1.1912,5
39.12,-120.2,4.1316,5
39.14,-120.18,3.0375,5
39.14,-120.16,3.9722,5
39.17,-120.18,3.6563,5
39.17,-120.15,2.9125,5
39.15,-120.15,5.75,3
39.2,-120.15,4.1016,5
39.18,-120.12,3.5667,5
39.19,-120.1,5.5456,3
39.19,-120.1,3.9375,5
39.2,-120.1,3.087,5
39.21,-120.11,4.5795,5
39.24,-120.11,3.1193,5
39.23,-120.08,4.8182,5
39.24,-120.07,4.962,5
39.25,-120.06,3.01,5
39.24,-120.04,2.65,5
39.27,-120.04,4.1364,5
39.24,-120.02,1.7609,5
39.24,-120.02,3.0057,5
39.24,-120.02,1.8269,5
39.26,-120.01,2.6023,5
38.98,-120.91,3.653,5
39.02,-120.81,2.8155,5
39.12,-120.69,2.2917,5
39.02,-120.83,2.6319,5
38.91,-121.06,2.5373,5
38.9,-121.08,2.4273,5
38.88,-121.06,4.2917,5
38.89,-121.08,2.6701,5
38.9,-121.07,1.7375,5
38.89,-121.15,5.2903,3
38.86,-121.12,3.3802,5
38.87,-121.13,3.0917,5
38.91,-121.15,4.2723,5
38.85,-121.08,6.0,3
38.74,-121.16,5.1721,3
38.77,-121.14,6.4789,3
38.75,-121.16,8.4882,3
38.84,-121.14,4.2143,5
38.82,-121.14,5.07,5
38.8,-121.15,4.1685,5
38.78,-121.18,6.1642,3
38.8,-121.18,5.1857,3
38.76,-121.21,3.1583,5
38.75,-121.21,4.3962,5
38.76,-121.17,6.5322,3
38.73,-121.2,7.7499,3
38.73,-121.18,6.0302,3
38.75,-121.18,4.7941,5
38.75,-121.24,5.4896,3
38.72,-121.24,4.9,5
38.74,-121.27,2.6065,5
38.73,-121.26,5.3451,3
38.74,-121.26,3.3941,5
38.73,-121.28,5.419,3
38.72,-121.27,6.0804,3
38.72,-121.25,4.485,5
38.75,-121.27,2.5083,5
38.74,-121.28,4.05,5
38.73,-121.3,3.6455,5
38.73,-121.36,3.141,5
38.74,-121.32,4.3897,5
38.75,-121.31,4.0519,5
38.75,-121.3,2.655,5
38.75,-121.28,2.108,5
38.74,-121.3,2.3611,5
38.77,-121.33,4.2259,5
38.76,-121.28,2.1366,5
38.75,-121.27,2.7188,5
38.76,-121.29,6.0097,3
38.77,-121.28,5.8718,3
38.8,-121.28,3.816,5
38.78,-121.24,3.5288,5
38.78,-121.24,0.8691,5
38.78,-121.23,2.0807,5
38.78,-121.22,6.3914,3
38.82,-121.24,5.4498,3
38.8,-121.25,5.5205,3
38.79,-121.24,3.7904,5
38.79,-121.24,3.1875,5
38.79,-121.23,2.2292,5
38.8,-121.22,3.5265,5
38.87,-121.19,6.0,3
38.83,-121.21,3.5607,5
38.85,-121.19,4.4085,5
38.83,-121.18,2.9484,5
38.85,-121.39,4.0862,5
39.0,-121.3,4.0282,5
38.97,-121.31,2.7083,5
38.92,-121.22,4.4958,5
38.87,-121.27,4.4769,5
38.9,-121.29,3.1691,5
38.9,-121.28,2.7656,5
38.89,-121.29,3.3889,5
38.89,-121.3,3.4706,5
38.89,-121.3,2.9866,5
38.89,-121.32,2.8194,5
38.92,-121.14,4.6771,5
38.92,-121.1,3.0321,5
38.91,-121.11,4.0679,5
38.94,-121.1,1.0179,5
38.92,-121.07,4.515,5
38.92,-121.05,3.3021,5
39.0,-121.15,4.3553,5
38.95,-121.19,4.5129,5
38.95,-121.11,1.8238,5
38.95,-121.1,2.1287,5
38.98,-121.06,4.7019,5
38.97,-121.05,4.8214,5
38.97,-121.09,5.2536,3
39.0,-121.1,5.0126,5
38.95,-121.08,2.7463,5
38.93,-121.08,2.4278,5
38.94,-121.07,4.7143,5
38.95,-121.04,2.75,5
39.04,-120.99,2.3696,5
38.99,-120.98,3.6354,5
39.0,-121.04,4.8051,5
39.01,-121.02,3.9734,5
39.0,-121.0,10.9891,3
39.18,-120.87,3.9196,5
39.15,-120.87,2.8603,5
39.27,-120.58,3.0147,5
39.3,-120.33,3.0,5
39.28,-120.18,4.0819,5
39.2,-120.22,3.3699,5
39.12,-120.96,2.5326,5
39.08,-120.98,3.0403,5
39.05,-120.94,3.1972,5
39.93,-120.98,1.8914,1
39.93,-120.95,2.8125,1
39.9,-120.93,2.0221,1
39.93,-120.9,2.8812,1
39.95,-120.9,3.5417,1
39.96,-120.93,2.9559,1
40.02,-120.92,2.6458,1
39.9,-120.74,2.2656,1
39.78,-120.57,2.1216,1
39.72,-120.66,2.2019,1
39.82,-120.74,3.9583,1
39.75,-121.0,2.5893,1
39.86,-121.14,2.2101,1
39.79,-120.53,2.5156,1
39.78,-120.48,2.375,1
39.8,-120.45,1.7829,1
39.83,-120.46,2.2717,1
39.82,-120.38,2.1667,1
39.8,-120.15,3.0625,1
40.17,-120.94,2.2132,1
40.08,-120.91,2.2067,1
40.14,-120.94,1.5774,1
40.01,-121.23,1.625,1
40.13,-120.71,2.9554,1
40.27,-121.25,2.625,1
40.31,-121.24,3.5962,1
40.29,-121.23,2.1524,1
40.23,-121.19,5.8453,1
40.19,-121.08,1.6944,1
40.23,-121.06,3.4844,1
40.3,-121.09,3.6477,1
40.29,-121.14,1.6875,1
40.25,-121.15,3.3462,1
34.0,-117.35,2.5469,2
33.99,-117.36,2.9688,2
34.0,-117.37,2.4306,2
34.0,-117.37,3.025,2
34.0,-117.36,3.3622,2
34.01,-117.37,3.6415,2
34.0,-117.38,3.3687,2
33.99,-117.38,2.7054,2
33.98,-117.38,2.0284,2
33.98,-117.39,3.145,2
33.97,-117.41,3.0694,2
33.98,-117.37,2.1151,2
33.97,-117.38,1.6389,2
33.98,-117.38,2.1528,2
33.98,-117.37,1.1194,2
33.99,-117.37,1.685,2
33.98,-117.36,2.0436,2
33.97,-117.37,2.5804,2
33.97,-117.37,1.4514,2
33.97,-117.37,1.95,2
33.98,-117.37,2.025,2
33.99,-117.35,2.6071,2
33.98,-117.35,1.6943,2
33.97,-117.35,3.024,2
33.97,-117.36,2.7596,2
33.98,-117.36,2.4667,2
33.96,-117.37,7.2519,0
33.96,-117.35,8.2405,0
33.95,-117.35,7.6632,0
33.94,-117.37,6.6635,0
33.92,-117.36,8.5326,0
33.97,-117.39,4.3176,2
33.97,-117.38,2.6895,2
33.96,-117.39,3.2917,2
33.96,-117.4,3.575,2
33.97,-117.39,3.4044,2
33.97,-117.4,5.0194,0
33.97,-117.4,3.8618,2
33.96,-117.41,2.3798,2
33.96,-117.41,3.864,2
33.97,-117.41,4.337,2
33.96,-117.44,12.5381,0
33.96,-117.43,3.8682,2
33.95,-117.44,3.7344,2
33.95,-117.4,3.1384,2
33.95,-117.4,2.4408,2
33.95,-117.41,2.9583,2
33.95,-117.41,3.0542,2
33.95,-117.42,2.8173,2
33.96,-117.42,2.7452,2
33.96,-117.41,3.0208,2
33.96,-117.38,3.4491,2
33.95,-117.39,3.1667,2
33.95,-117.39,4.125,2
33.95,-117.4,1.1601,2
33.96,-117.39,4.0833,2
33.95,-117.37,4.3542,2
33.94,-117.37,4.0966,2
33.94,-117.38,4.0625,2
33.93,-117.39,4.8333,2
33.95,-117.39,3.7109,2
33.94,-117.4,3.0509,2
33.93,-117.4,2.2222,2
33.93,-117.41,4.0156,2
33.94,-117.4,3.5865,2
33.94,-117.4,3.1458,2
33.94,-117.41,2.87,2
33.94,-117.41,3.25,2
33.93,-117.42,3.1795,2
33.94,-117.41,2.4435,2
33.94,-117.42,3.5403,2
33.94,-117.42,4.1528,2
33.95,-117.43,4.0526,2
33.93,-117.43,4.5122,2
33.93,-117.43,2.1865,2
33.93,-117.43,2.4922,2
33.93,-117.44,4.6327,2
33.94,-117.45,2.1023,2
33.94,-117.44,3.9118,2
33.94,-117.44,3.9128,2
33.94,-117.44,4.1776,2
33.93,-117.44,4.375,2
33.93,-117.45,3.2731,2
33.92,-117.44,3.0437,2
33.91,-117.45,3.7333,2
33.92,-117.45,2.2548,2
33.92,-117.39,2.3851,2
33.9,-117.4,3.6667,2
33.9,-117.44,4.2788,2
33.91,-117.43,4.3222,2
33.89,-117.42,7.7197,0
34.01,-117.4,2.7083,2
34.01,-117.41,2.6442,2
34.02,-117.43,3.05,2
34.02,-117.42,4.2321,2
34.0,-117.4,1.6955,2
34.0,-117.4,2.0742,2
34.0,-117.41,1.9052,2
33.98,-117.43,4.2589,2
33.98,-117.42,3.0606,2
34.01,-117.45,2.76,2
34.01,-117.43,3.0909,2
34.0,-117.41,1.4719,2
34.0,-117.42,3.016,2
33.99,-117.43,4.566,2
33.99,-117.44,4.5625,2
34.0,-117.5,4.4063,2
33.99,-117.49,4.84,2
33.98,-117.48,3.3966,2
33.98,-117.49,4.8371,2
33.98,-117.5,4.2099,2
33.98,-117.47,4.9886,0
34.01,-117.48,4.369,2
34.02,-117.49,3.6711,2
34.02,-117.49,4.4545,2
34.02,-117.51,2.1764,2
34.0,-117.48,3.8529,2
34.0,-117.51,3.2067,2
33.99,-117.52,5.2759,0
33.97,-117.53,3.8906,2
33.97,-117.53,4.0833,2
33.97,-117.51,3.6691,2
34.02,-117.53,5.3269,0
33.94,-117.6,3.1859,2
34.0,-117.55,2.6979,2
33.94,-117.53,4.2263,2
33.94,-117.55,4.4762,2
33.94,-117.56,1.625,2
33.94,-117.56,7.0215,0
33.93,-117.57,7.5408,0
33.95,-117.55,5.9333,0
33.91,-117.59,5.4872,0
33.9,-117.57,3.5525,2
33.89,-117.56,2.3417,2
33.89,-117.55,5.6973,0
33.89,-117.52,5.1695,0
33.91,-117.6,7.2379,0
33.93,-117.55,4.1865,2
33.92,-117.55,4.8167,2
33.9,-117.55,3.4459,2
33.92,-117.53,6.1561,0
33.92,-117.58,6.155,0
33.91,-117.57,5.3735,0
33.93,-117.59,7.8118,0
33.93,-117.5,4.3723,2
33.91,-117.49,3.2857,2
33.92,-117.5,2.9821,2
33.92,-117.5,4.55,2
33.95,-117.51,4.9984,0
33.95,-117.46,3.6979,2
33.95,-117.47,4.1264,2
33.96,-117.5,4.2985,2
33.95,-117.5,4.8214,2
33.94,-117.46,1.7059,2
33.94,-117.47,3.0687,2
33.94,-117.48,2.7813,2
33.94,-117.48,3.1985,2
33.94,-117.49,4.0256,2
33.93,-117.46,3.0122,2
33.93,-117.46,3.7431,2
33.92,-117.46,3.5208,2
33.93,-117.47,3.4028,2
33.94,-117.47,3.2311,2
33.94,-117.46,3.5227,2
33.93,-117.48,2.6776,2
33.92,-117.47,3.6583,2
33.93,-117.49,3.9522,2
33.91,-117.47,2.2241,2
33.9,-117.46,3.3187,2
33.89,-117.48,4.7295,2
33.9,-117.49,3.6071,2
33.91,-117.48,4.2207,2
33.88,-117.44,6.8089,0
33.89,-117.51,4.0556,2
33.88,-117.51,4.131,2
33.88,-117.52,2.5656,2
33.88,-117.53,3.1312,2
33.87,-117.5,5.0493,0
33.88,-117.56,2.4861,2
33.89,-117.58,2.3654,2
33.88,-117.55,2.2372,2
33.87,-117.57,2.2197,2
33.88,-117.56,2.0682,2
33.88,-117.57,2.316,2
33.88,-117.57,2.3036,2
33.87,-117.58,1.6875,2
33.88,-117.59,2.4387,2
33.88,-117.59,2.6111,2
33.88,-117.58,2.2969,2
33.87,-117.57,2.3333,2
33.87,-117.57,5.1929,0
33.87,-117.58,5.0464,0
33.87,-117.58,3.2917,2
33.87,-117.58,3.5313,2
33.85,-117.55,4.8686,0
33.83,-117.56,5.4788,0
33.85,-117.58,5.2861,0
33.82,-117.54,4.125,2
33.83,-117.55,4.2386,2
33.85,-117.6,5.3006,0
33.86,-117.56,5.2898,0
33.87,-117.55,3.9414,2
33.88,-117.64,5.5360000000000005,0
33.87,-117.6,4.2721,2
33.86,-117.6,5.195,0
33.87,-117.6,3.4419,2
33.87,-117.64,6.2308,0
33.84,-117.52,3.55,2
33.83,-117.52,4.46,2
33.83,-117.53,5.5362,0
33.76,-117.54,4.7965,2
33.82,-117.52,5.1365,0
33.88,-117.36,4.6875,2
33.9,-117.33,5.1512,0
33.89,-117.34,5.363,0
33.89,-117.38,5.1624,0
33.88,-117.36,5.0346,0
33.86,-117.26,3.1103,2
33.87,-117.33,5.1045,0
33.85,-117.3,2.9542,2
33.85,-117.28,2.3229,2
33.81,-117.43,4.2273,2
33.76,-117.4,4.4875,2
33.85,-117.4,5.4625,0
33.84,-117.26,2.7232,2
33.87,-117.32,4.8125,2
33.89,-117.28,2.5379,2
33.96,-117.34,4.1883,2
33.96,-117.32,3.7585,2
33.94,-117.34,7.4141,0
33.94,-117.34,5.5563,0
33.94,-117.31,5.2713,0
33.98,-117.33,1.9531,2
33.97,-117.33,1.625,2
34.0,-117.34,3.175,2
33.98,-117.34,1.7579,2
33.99,-117.32,4.711,2
33.97,-117.31,3.4896,2
33.97,-117.29,4.6667,2
34.01,-117.35,2.725,2
34.02,-117.34,2.275,2
34.01,-117.32,4.4063,2
33.95,-117.24,4.7877,2
33.94,-117.23,3.5851,2
33.95,-117.25,4.2775,2
33.96,-117.23,5.252999999999999,0
33.95,-117.21,5.2174,0
33.94,-117.14,6.3223,0
33.97,-117.21,5.6409,0
33.94,-117.28,1.3125,2
33.92,-117.28,2.1574,2
33.92,-117.27,3.0907,2
33.93,-117.27,3.1042,2
33.94,-117.24,1.6111,2
33.93,-117.24,3.2705,2
33.93,-117.25,4.2654,2
33.92,-117.25,4.1482,2
33.91,-117.23,4.0473,2
33.89,-117.23,4.1953,2
33.94,-117.23,3.0789,2
33.93,-117.22,3.2148,2
33.92,-117.22,4.0938,2
33.93,-117.21,5.0223,0
33.92,-117.16,4.7568,2
33.9,-117.22,4.0467,2
33.89,-117.13,3.5781,2
33.9,-117.19,4.189,2
33.87,-117.22,2.625,2
33.85,-117.24,2.8194,2
33.83,-117.17,4.6,2
33.83,-117.2,3.6618,2
33.83,-117.23,4.0833,2
33.82,-117.21,3.9052,2
33.81,-117.22,3.4237,2
33.71,-117.21,2.1848,2
33.72,-117.2,2.5335,2
33.72,-117.2,1.9912,2
33.71,-117.2,2.0881,2
33.7,-117.2,2.3276,2
33.7,-117.19,1.9014,2
33.69,-117.19,4.5881,2
33.68,-117.27,5.3238,0
33.7,-117.25,3.58,2
33.68,-117.23,3.8869,2
33.66,-117.22,3.125,2
33.66,-117.17,4.1386,2
33.67,-117.07,2.375,2
33.83,-117.11,3.8036,2
33.78,-117.11,4.1875,2
33.82,-117.08,4.065,2
33.78,-117.18,1.3417,2
33.75,-117.11,2.2618,2
33.76,-117.16,2.625,2
33.74,-117.22,2.5221,2
33.78,-117.06,2.5847,2
33.81,-117.14,3.2778,2
33.8,-117.22,4.0717,2
33.71,-117.09,1.972,2
33.72,-117.07,2.7983,2
33.74,-117.11,2.1182,2
33.7,-117.15,3.1319,2
33.73,-117.16,2.6322,2
33.79,-117.23,2.2969,2
33.78,-117.23,1.9767,2
33.77,-117.23,2.0,2
33.83,-117.29,2.4662,2
33.8,-117.32,4.0982,2
33.81,-117.26,2.1549,2
33.77,-117.24,2.8401,2
33.75,-117.31,2.1484,2
33.77,-117.27,2.0878,2
33.72,-117.29,2.817,2
33.72,-117.28,2.1667,2
33.69,-117.39,5.3275,0
33.7,-117.37,3.2481,2
33.71,-117.34,3.1513,2
33.67,-117.31,3.1832,2
33.69,-117.35,3.102,2
33.67,-117.33,1.9194,2
33.68,-117.35,4.2788,2
33.67,-117.38,3.375,2
33.67,-117.38,2.2423,2
33.64,-117.35,2.5395,2
33.63,-117.29,3.8056,2
33.66,-117.28,2.6949,2
33.55,-117.43,9.4356,0
33.6,-117.36,3.2258,2
33.65,-117.25,3.5125,2
33.64,-117.19,3.235,2
33.61,-117.21,3.6273,2
33.58,-117.2,4.5936,2
